
#68.0023
#Dépôt entre 1959 et 1969 de résidus miniers issus de l'exploitation de la potasse.
1	Dépôt	dépôt	O	_
#Il reste aujourd'hui environ 1 000 000 de tonnes de matériaux (insolubles).
1	Il	il	O	_
2	reste	reste	O	_
3	aujourd'hui	aujourd'hui	O	_
4	environ	environ	O	_
5	1	1	O	_
6	000	000	O	_
7	000	000	O	_
8	de	de	O	_
9	tonnes	tonne	BU	_
10	de	de	IU	_
11	matériaux	matériau	EU	_
12	(	(	O	_
13	insolubles	insoluble	O	_
14	)	)	O	_
15	.	.	O	_


#La végétation peut se développer naturellement sur le terril et ne nécessite pas d'entretien particulier.
1	La	le	O	_
2	végétation	végétation	O	_
3	peut	pouvoir	O	_
4	se	se	O	_
5	développer	développer	O	_
6	naturellement	naturellement	O	_
7	sur	sur	O	_
8	le	le	O	_
9	terril	terril	O	_
10	et	et	O	_
11	ne	ne	O	_
12	nécessite	nécessite	O	_
13	pas	pas	O	_
14	d'	d'	O	_
15	entretien	entretien	O	_
16	particulier	particulier	O	_
17	.	.	O	_


#La végétation permet une stabilisation des terres et une absorption d'une partie des eaux de pluie, évitant ainsi la formation de ravinement en surface et l'entraînement de particules de terres dans les fossés et bassins d'infiltration qui pourraient se colmater.
1	La	le	O	_
2	végétation	végétation	O	_
3	permet	permettre	O	_
4	une	un	O	_
5	stabilisation	stabilisation	O	_
6	des	de	O	_
7	terres	terre	O	_
8	et	et	O	_
9	une	un	O	_
10	absorption	absorption	O	_
11	d'	de	O	_
12	une	un	O	_
13	partie	partie	O	_
14	des	de	O	_
15	eaux	eau	O	_
16	de	de	O	_
17	pluie	pluie	O	_
18	,	,	O	_
19	évitant	éviter	O	_
20	ainsi	ainsi	O	_
21	la	le	O	_
22	formation	formation	O	_
23	de	de	O	_
24	ravinement	ravinement	O	_
25	en	en	O	_
26	surface	surface	O	_
27	et	et	O	_
28	l'	le	O	_
29	entraînement	entraînement	O	_
30	de	de	O	_
31	particules	particule	O	_
32	de	de	O	_
33	terres	terre	O	_
34	dans	dans	O	_
35	les	le	O	_
36	fossés	fossé	O	_
37	et	et	O	_
38	bassins	bassin	O	_
39	d'	de	O	_
40	infiltration	infiltration	O	_
41	qui	qui	O	_
42	pourraient	pouvoir	O	_
43	se	se	O	_
44	colmater	colmater	O	_
45	.	.	O	_


#Les moyens de gestion des eaux pluviales (bassins d'infiltration , fossés) pourront nécessiter un entretien: ils doivent rester en bon état et ne doivent pas être bouchés ou colmatés.
1	Les	le	O	_
2	moyens	moyen	O	_
3	de	de	O	_
4	gestion	gestion	O	_
5	des	de	O	_
6	eaux	eau	O	_
7	pluviales	pluvial	O	_
8	(	(	O	_
9	bassins	bassin	O	_
10	d'	de	O	_
11	infiltration	infiltration	O	_
12	,	,	O	_
13	fossés	fossé	O	_
14	)	)	O	_
15	pourront	pouvoir	O	_
16	nécessiter	nécessiter	O	_
17	un	un	O	_
18	entretien	entretien	O	_
19	:	:	O	_
20	ils	il	O	_
21	doivent	devoir	O	_
22	rester	rester	O	_
23	en	en	O	_
24	bon	bon	O	_
25	état	état	O	_
26	et	et	O	_
27	ne	ne	O	_
28	doivent	devoir	O	_
29	pas	pas	O	_
30	être	être	O	_
31	bouchés	boucher	O	_
32	ou	ou	O	_
33	colmatés	colmater	O	_
34	.	.	O	_


#67.0245
#Le site d'une superficie d'environ 3,5 ha. est occupé depuis 1954 par une activité d'imprimerie.
1	Le	le	O	_
2	site	site	O	_
3	d'	de	O	_
4	une	un	O	_
5	superficie	superficie	O	_
6	d'	de	O	_
7	environ	environ	O	_
8	3,5	3,5	O	_
9	ha	ha	O	_
10	.	.	O	_
11	est	être	O	_
12	occupé	occuper	O	_
13	depuis	depuis	O	_
14	1954	1954	O	_
15	par	par	O	_
16	une	un	O	_
17	activité	activité	O	_
18	d'	de	O	_
19	imprimerie	imprimerie	O	_
20	.	.	O	_


#Une tuilerie était précédemment à cet emplacement.
1	Une	un	O	_
2	tuilerie	tuilerie	O	_
3	était	être	O	_
4	précédemment	précédemment	O	_
5	à	à	O	_
6	cet	ce	O	_
7	emplacement	emplacement	O	_
8	.	.	O	_


#Depuis la liquidation judiciaire de l'ancien exploitant en mars 2010, le site n'est plus en activité.
1	Depuis	depuis	O	_
2	la	le	O	_
3	liquidation	liquidation	O	_
4	judiciaire	judiciaire	O	_
5	de	de	O	_
6	l'	le	O	_
7	ancien	ancien	O	_
8	exploitant	exploitant	O	_
9	en	en	O	_
10	mars	mars	O	_
11	2010	2010	O	_
12	,	,	O	_
13	le	le	O	_
14	site	site	O	_
15	n'	n'	O	_
16	est	être	O	_
17	plus	plus	O	_
18	en	en	O	_
19	activité	activité	O	_
20	.	.	O	_


#Un premier diagnostic en avril 2005, limité aux emplacement de stockage d'hydrocarbures avait montré la présence d'hydrocarbures au droit des cuves.
1	Un	un	O	_
2	premier	premier	O	_
3	diagnostic	diagnostic	O	_
4	en	en	O	_
5	avril	avril	O	_
6	2005	2005	O	_
7	,	,	O	_
8	limité	limiter	O	_
9	aux	à	O	_
10	emplacement	emplacement	O	_
11	de	de	O	_
12	stockage	stockage	O	_
13	d'	de	O	_
14	hydrocarbures	hydrocarbure	BS	_
15	avait	avoir	O	_
16	montré	montrer	O	_
17	la	le	O	_
18	présence	présence	O	_
19	d'	de	O	_
20	hydrocarbures	hydrocarbure	BS	_
21	au	au	O	_
22	droit	droit	O	_
23	des	de	O	_
24	cuves	cuve	BD	_
25	.	.	O	_


#Un diagnostic environnemental plus complet a été réalisé en 2013.
1	Un	un	O	_
2	diagnostic	diagnostic	O	_
3	environnemental	environnemental	O	_
4	plus	plus	O	_
5	complet	complet	O	_
6	a	avoir	O	_
7	été	être	O	_
8	réalisé	réaliser	O	_
9	en	en	O	_
10	2013	2013	O	_
11	.	.	O	_


#Une incidence sur trois secteurs et un piézomètre a pu être ainsi mis en évidence.
1	Une	un	O	_
2	incidence	incidence	O	_
3	sur	sur	O	_
4	trois	trois	O	_
5	secteurs	secteur	O	_
6	et	et	O	_
7	un	un	O	_
8	piézomètre	piézomètre	O	_
9	a	avoir	O	_
10	pu	pouvoir	O	_
11	être	être	O	_
12	ainsi	ainsi	O	_
13	mis	mettre	O	_
14	en	en	O	_
15	évidence	évidence	O	_
16	.	.	O	_


#Procédure administrative de définition de l'usage futur en cours ; les suites du diagnostic environnemental sont également à engager (juillet 2015).
1	Procédure	procédure	O	_
2	administrative	administratif	O	_
3	de	de	O	_
4	définition	définition	O	_
5	de	de	O	_
6	l'	le	O	_
7	usage	usage	O	_
8	futur	futur	O	_
9	en	en	O	_
10	cours	cours	O	_
11	;	;	O	_
12	les	le	O	_
13	suites	suite	O	_
14	du	de	O	_
15	diagnostic	diagnostic	O	_
16	environnemental	environnemental	O	_
17	sont	être	O	_
18	également	également	O	_
19	à	à	O	_
20	engager	engager	O	_
21	(	(	O	_
22	juillet	juillet	O	_
23	2015	2015	O	_
24	)	)	O	_
25	.	.	O	_


#Les échantillons analysés montrent essentiellement des teneurs en hydrocarbures totaux, hydrocarbures aromatiques polycycliques (HAP), dont le naphtalène, et des solvants de la famille des benzène, toluène, ethylbenzène, xylènes (BTEX).
1	Les	le	O	_
2	échantillons	échantillon	O	_
3	analysés	analyser	O	_
4	montrent	montrer	O	_
5	essentiellement	essentiellement	O	_
6	des	un	O	_
7	teneurs	teneur	O	_
8	en	en	O	_
9	hydrocarbures	hydrocarbure	BS	_
10	totaux	total	ES	_
11	,	,	O	_
12	hydrocarbures	hydrocarbure	BS	_
13	aromatiques	aromatique	IS	_
14	polycycliques	polycyclique	ES	_
15	(	(	O	_
16	HAP	hap	BS	_
17	)	)	O	_
18	,	,	O	_
19	dont	dont	O	_
20	le	le	BS	_
21	naphtalène	naphtalène	BS	_
22	,	,	O	_
23	et	et	O	_
24	des	un	BS	_
25	solvants	solvant	BS	_
26	de	de	O	_
27	la	le	O	_
28	famille	famille	O	_
29	des	de	O	_
30	benzène	benzène	BS	_
31	,	,	O	_
32	toluène	toluène	BS	_
33	,	,	O	_
34	ethylbenzène	ethylbenzène	BS	_
35	,	,	O	_
36	xylènes	xylène	BS	_
37	(	(	O	_
38	BTEX	bte	BS	_
39	)	)	O	_
40	.	.	O	_


#Les impacts sont localisés au droit de trois secteurs : la cuve de FOD, la cuve d’acide et le bâtiment des rotatives.
1	Les	le	O	_
2	impacts	impact	O	_
3	sont	être	O	_
4	localisés	localiser	O	_
5	au	au	O	_
6	droit	droit	O	_
7	de	de	O	_
8	trois	trois	O	_
9	secteurs	secteur	O	_
10	:	:	O	_
11	la	le	BU	_
12	cuve	cuve	IU	_
13	de	de	IU	_
14	FOD	fod	EU	_
15	,	,	O	_
16	la	le	O	_
17	cuve	cuve	BU	_
18	d’	d’	EU	_
19	acide	acide	EU	_
20	et	et	O	_
21	le	le	O	_
22	bâtiment	bâtiment	O	_
23	des	de	O	_
24	rotatives	rotative	O	_
25	.	.	O	_


#Le prélèvement effectué au droit du piézomètre amont a mis en évidence un impact par les COHV (trichloréthylène et chlorure de vinyle).
1	Le	le	O	_
2	prélèvement	prélèvement	O	_
3	effectué	effectuer	O	_
4	au	au	O	_
5	droit	droit	O	_
6	du	de	O	_
7	piézomètre	piézomètre	O	_
8	amont	amont	O	_
9	a	avoir	O	_
10	mis	mettre	O	_
11	en	en	O	_
12	évidence	évidence	O	_
13	un	un	O	_
14	impact	impact	O	_
15	par	par	O	_
16	les	le	BS	_
17	COHV	cohv	BS	_
18	(	(	O	_
19	trichloréthylène	trichloréthylène	BS	_
20	et	et	O	_
21	chlorure	chlorure	BS	_
22	de	de	O	_
23	vinyle	vinyle	BS	_
24	)	)	O	_
25	.	.	O	_


#67.0096
#Anciens puits de mine de l'exploitation pétrolière de Pechelbronn.
1	Anciens	ancien	O	_
2	puits	puits	O	_
3	de	de	O	_
4	mine	mine	O	_
5	de	de	O	_
6	l'	le	O	_
7	exploitation	exploitation	O	_
8	pétrolière	pétrolier	O	_
9	de	de	O	_
10	Pechelbronn	Pechelbronn	O	_
11	.	.	O	_


#Ces puits posent un problème double car ils ont été comblé en partie par des déchets liquides déversés dans les années 1965/1975.
1	Ces	ce	O	_
2	puits	puits	O	_
3	posent	poser	O	_
4	un	un	O	_
5	problème	problème	O	_
6	double	double	O	_
7	car	car	O	_
8	ils	il	O	_
9	ont	avoir	O	_
10	été	être	O	_
11	comblé	combler	O	_
12	en	en	O	_
13	partie	partie	O	_
14	par	par	O	_
15	des	un	O	_
16	déchets	déchet	BU	_
17	liquides	liquide	EU	_
18	déversés	déverser	EU	_
19	dans	dans	O	_
20	les	le	O	_
21	années	année	O	_
22	1965/1975	1965/1975	O	_
23	.	.	O	_


#Le puits Le Bel (puits II) a été foncé au cours de l’année 1918 et repris entre 1933 et 1934 pour atteindre sa profondeur définitive.
