
#42.0162
#Historique :
1	Historique	historique	O	_
15	pour	pour	O	_
16	y	y	O	_
17	fabriquer	fabriquer	O	_
18	des	un	O	_
19	4x4	4x4	O	_
20	destinés	destiner	O	_
21	aux	à	O	_
22	secteurs	secteur	O	_
23	civil	civil	O	_
24	et	et	O	_
25	militaires	militaire	O	_
26	.	.	O	_


#Activités de traitement chimique des métaux (décapage et passivation), d’application et de séchage de peinture par pulvérisation, de stockage de solvants et de peinture
1	Activités	activité	O	_
2	de	de	O	_
3	traitement	traitement	O	_
4	chimique	chimique	O	_
5	des	de	O	_
6	métaux	métal	O	_
7	(	(	O	_
8	décapage	décapage	O	_
9	et	et	O	_
10	passivation	passivation	O	_
11	)	)	O	_
12	,	,	O	_
13	d’	d’	O	_
14	application	application	O	_
15	et	et	O	_
16	de	de	O	_
17	séchage	séchage	O	_
18	de	de	O	_
19	peinture	peinture	O	_
20	par	par	O	_
21	pulvérisation	pulvérisation	O	_
22	,	,	O	_
23	de	de	O	_
24	stockage	stockage	O	_
25	de	de	O	_
26	solvants	solvant	O	_
27	et	et	O	_
28	de	de	O	_
29	peinture	peinture	BU	_


#- 2001-2005 : Le site est exploité par la SNAA (Société Nouvelle des Automobiles Auverland) qui pratique la même activité (fabrication de 4x4 destinés aux secteurs civil et militaires).
1	-	-	O	_
2	2001	2001	O	_
3	-	-	O	_
4	2005	2005	O	_
5	 	 	O	_
6	:	:	O	_
7	Le	le	O	_
8	site	site	O	_
9	est	être	O	_
10	exploité	exploiter	O	_
11	par	par	BI	_
12	la	le	BI	_
13	SNAA	SNAA	EI	_
14	(	(	BI	_
15	Société	société	BI	_
16	Nouvelle	nouveau	II	_
17	des	de	II	_
18	Automobiles	automobile	II	_
19	Auverland	Auverland	EI	_
20	)	)	O	_
21	qui	qui	O	_
22	pratique	pratique	O	_
23	la	le	O	_
24	même	même	O	_
25	activité	activité	O	_
26	(	(	O	_
27	fabrication	fabrication	O	_
28	de	de	O	_
29	4x4	4x4	O	_
30	destinés	destiner	O	_
31	aux	à	O	_
32	secteurs	secteur	O	_
33	civil	civil	O	_
34	et	et	O	_
35	militaires	militaire	O	_
36	)	)	O	_
37	.	.	O	_


#- Depuis 2005 : Auverland fait l’acquisition de PANHARD.
1	-	-	O	_
2	Depuis	depuis	O	_
3	2005	2005	O	_
4	 	 	O	_
5	:	:	BI	_
6	Auverland	Auverland	BI	_
7	fait	faire	O	_
8	l’	l’	O	_
9	acquisition	acquisition	O	_
10	de	de	BI	_
11	PANHARD	PANHARD	EI	_
12	.	.	O	_


#La société PANHARD GENERAL DEFENSE est réglementée par le récépissé de déclaration n°2829 du 24 septembre 2007 et celui n°2857 du 24 septembre 2008.
1	La	le	BI	_
2	société	société	II	_
3	PANHARD	PANHARD	EI	_
4	GENERAL	GENERAL	EI	_
5	DEFENSE	DEFENSE	EI	_
6	est	être	O	_
7	réglementée	réglementer	O	_
8	par	par	O	_
9	le	le	O	_
10	récépissé	récépissé	O	_
11	de	de	O	_
12	déclaration	déclaration	O	_
13	n°	numéro	O	_
14	2829	2829	O	_
15	du	de	O	_
16	24	24	O	_
17	septembre	septembre	O	_
18	2007	2007	O	_
19	et	et	O	_
20	celui	celui	O	_
21	n°	numéro	O	_
22	2857	2857	O	_
23	du	de	O	_
24	24	24	O	_
25	septembre	septembre	O	_
26	2008	2008	O	_
27	.	.	O	_


#Le site présente une surface totale d’environ 35 314 m² dont 8000 m² de bâtiments.
1	Le	le	O	_
2	site	site	O	_
3	présente	présente	O	_
4	une	un	O	_
5	surface	surface	O	_
6	totale	total	O	_
7	d’	d’	O	_
8	environ	environ	O	_
9	35	35	O	_
10	314	314	O	_
11	m²	m²	O	_
12	dont	dont	O	_
13	8000	8000	O	_
14	m²	m²	O	_
15	de	de	O	_
16	bâtiments	bâtiment	O	_
17	.	.	O	_


#Il est localisé dans la partie Est de la commune de St Germain Laval.
1	Il	il	O	_
2	est	être	O	_
3	localisé	localiser	O	_
4	dans	dans	O	_
5	la	le	O	_
6	partie	partie	O	_
7	Est	est	O	_
8	de	de	O	_
9	la	le	O	_
10	commune	commune	O	_
11	de	de	O	_
12	St	St	O	_
13	Germain	Germain	O	_
14	Laval	Laval	O	_
15	.	.	O	_


#Les zones environnantes majoritairement agricoles peuvent être décrites de la manière suivante :
1	Les	le	O	_
2	zones	zone	O	_
3	environnantes	environnant	O	_
4	majoritairement	majoritairement	O	_
5	agricoles	agricole	O	_
6	peuvent	pouvoir	O	_
7	être	être	O	_
8	décrites	décrire	O	_
9	de	de	O	_
10	la	le	O	_
11	manière	manière	O	_
12	suivante	suivant	O	_
13	 	 	O	_
14	:	:	O	_


#- Nord : des parcelles agricoles,
1	-	-	O	_
2	Nord	Nord	O	_
3	 	 	O	_
4	:	:	O	_
5	des	un	O	_
6	parcelles	parcelle	O	_
7	agricoles	agricole	O	_
8	,	,	O	_


#- Ouest : la route départementale D21, des fermes, des résidences, puis le centre ville de la commune (700 m),
1	-	-	O	_
2	Ouest	Ouest	O	_
3	 	 	O	_
4	:	:	O	_
5	la	le	O	_
6	route	route	O	_
7	départementale	départemental	O	_
8	D21	D21	O	_
9	,	,	O	_
10	des	un	O	_
11	fermes	ferme	O	_
12	,	,	O	_
13	des	un	O	_
14	résidences	résidence	O	_
15	,	,	O	_
16	puis	puis	O	_
17	le	le	O	_
18	centre	centre	O	_
19	ville	vill	O	_
20	de	de	O	_
21	la	le	O	_
22	commune	commune	O	_
23	(	(	O	_
24	700	700	O	_
25	m	m	O	_
26	)	)	O	_
27	,	,	O	_


#- Sud : une déchetterie, des terrains de sports (300 m), un lotissement et des parcelles agricoles,
1	-	-	O	_
2	Sud	Sud	O	_
3	 	 	O	_
4	:	:	O	_
5	une	un	O	_
6	déchetterie	déchetterie	O	_
7	,	,	O	_
8	des	un	O	_
9	terrains	terrain	O	_
10	de	de	O	_
11	sports	sport	O	_
12	(	(	O	_
13	300	300	O	_
14	m	m	O	_
15	)	)	O	_
16	,	,	O	_
17	un	un	O	_
18	lotissement	lotissement	O	_
19	et	et	O	_
20	des	un	O	_
21	parcelles	parcelle	O	_
22	agricoles	agricole	O	_
23	,	,	O	_


#- Est : des parcelles agricoles.
1	-	-	O	_
2	Est	Est	O	_
3	 	 	O	_
4	:	:	O	_
5	des	un	O	_
6	parcelles	parcelle	O	_
7	agricoles	agricole	O	_
8	.	.	O	_


#Contexte géologique :
1	Contexte	contexte	O	_
2	géologique	géologique	O	_
3	 	 	O	_
4	:	:	O	_


#Le profil géologique général du site attendu est le suivant, du haut vers le bas :
1	Le	le	O	_
2	profil	profil	O	_
3	géologique	géologique	O	_
4	général	général	O	_
5	du	de	O	_
6	site	site	O	_
7	attendu	attendre	O	_
8	est	être	O	_
9	le	le	O	_
10	suivant	suivant	O	_
11	,	,	O	_
12	du	de	O	_
13	haut	haut	O	_
14	vers	vers	O	_
15	le	le	O	_
16	bas	bas	O	_
17	 	 	O	_
18	:	:	O	_


#- les « alluvions anciennes » du Quaternaire de la vallée de l’Aix, constitué de sable limoneux à graviers et cailloux sur une épaisseur de l’ordre de 5 m,
1	-	-	O	_
2	les	le	O	_
3	«	«	O	_
4	 	 	O	_
5	alluvions	alluvion	O	_
6	anciennes	ancien	O	_
7	 	 	O	_
8	»	»	O	_
9	du	de	O	_
10	Quaternaire	quaternaire	O	_
11	de	de	O	_
12	la	le	O	_
13	vallée	vallée	O	_
14	de	de	O	_
15	l’	l’	O	_
16	Aix	Aix	O	_
17	,	,	O	_
18	constitué	constituer	O	_
19	de	de	O	_
20	sable	sable	O	_
21	limoneux	limoneux	O	_
22	à	à	O	_
23	graviers	gravier	O	_
24	et	et	O	_
25	cailloux	caillou	O	_
26	sur	sur	O	_
27	une	un	O	_
28	épaisseur	épaisseur	O	_
29	de	de	O	_
30	l’	l’	O	_
31	ordre	ordre	O	_
32	de	de	O	_
33	5	5	O	_
34	m	m	O	_
35	,	,	O	_


#- les « colluvions argilo-sableuses des bas versants et fonds de vallons » datant du stampien, épais d’environ 2 m,
1	-	-	O	_
2	les	le	O	_
3	«	«	O	_
4	 	 	O	_
5	colluvions	colluvion	O	_
6	argilo	argilo	O	_
7	-	-	O	_
8	sableuses	sableux	O	_
9	des	de	O	_
10	bas	bas	O	_
11	versants	versant	O	_
12	et	et	O	_
13	fonds	fonds	O	_
14	de	de	O	_
15	vallons	vallon	O	_
16	 	 	O	_
17	»	»	O	_
18	datant	dater	O	_
19	du	de	O	_
20	stampien	stampien	O	_
21	,	,	O	_
22	épais	épais	O	_
23	d’	d’	O	_
24	environ	environ	O	_
25	2	2	O	_
26	m	m	O	_
27	,	,	O	_


#- la formation des « sables et argiles » correspondant à des dépôts tertiaires argilo-sableux très épais, souvent supérieur à 150 m.
1	-	-	O	_
2	la	le	O	_
3	formation	formation	O	_
4	des	de	O	_
5	«	«	O	_
6	 	 	O	_
7	sables	sable	O	_
8	et	et	O	_
9	argiles	argile	O	_
10	 	 	O	_
11	»	»	O	_
12	correspondant	correspondre	O	_
13	à	à	O	_
14	des	un	O	_
15	dépôts	dépôt	O	_
16	tertiaires	tertiaire	O	_
17	argilo	argilo	O	_
18	-	-	O	_
19	sableux	sableux	O	_
20	très	très	O	_
21	épais	épais	O	_
22	,	,	O	_
23	souvent	souvent	O	_
24	supérieur	supérieur	O	_
25	à	à	O	_
26	150	150	O	_
27	m.	m.	O	_


#Cette formation consiste en une alternance de bancs de plusieurs mètres d’épaisseurs (2 à 5 m) :
1	Cette	ce	O	_
2	formation	formation	O	_
3	consiste	consiste	O	_
4	en	en	O	_
5	une	un	O	_
6	alternance	alternance	O	_
7	de	de	O	_
8	bancs	banc	O	_
9	de	de	O	_
10	plusieurs	plusieurs	O	_
11	mètres	mètre	O	_
12	d’	d’	O	_
13	épaisseurs	épaisseur	O	_
14	(	(	O	_
15	2	2	O	_
16	à	à	O	_
17	5	5	O	_
18	m	m	O	_
19	)	)	O	_
20	 	 	O	_
21	:	:	O	_


#* d’argile plus ou moins limoneuse à sableuse rougeâtre à ocre,
1	*	*	O	_
2	d’	d’	O	_
3	argile	argile	O	_
4	plus	plus	O	_
5	ou	ou	O	_
6	moins	moins	O	_
7	limoneuse	limoneux	O	_
8	à	à	O	_
9	sableuse	sableux	O	_
10	rougeâtre	rougeâtre	O	_
11	à	à	O	_
12	ocre	ocre	O	_
13	,	,	O	_


#* de sable blanc à rosé, plus ou moins argileux.
1	*	*	O	_
2	de	de	O	_
3	sable	sable	O	_
4	blanc	blanc	O	_
5	à	à	O	_
6	rosé	rosé	O	_
7	,	,	O	_
8	plus	plus	O	_
9	ou	ou	O	_
10	moins	moins	O	_
11	argileux	argileux	O	_
12	.	.	O	_


#- plus en profondeur, des formations filoniennes à dominante granitique.
1	-	-	O	_
2	plus	plus	O	_
3	en	en	O	_
4	profondeur	profondeur	O	_
5	,	,	O	_
6	des	un	O	_
7	formations	formation	O	_
8	filoniennes	filonien	O	_
9	à	à	O	_
10	dominante	dominante	O	_
11	granitique	granitique	O	_
12	.	.	O	_


#Contexte hydrologique :
1	Contexte	contexte	O	_
2	hydrologique	hydrologique	O	_
3	 	 	O	_
4	:	:	O	_


#L’étendue d’eau la plus proche est un bassin d’épuration située à 200 m au Sud-Est du site.
1	L’	l’	O	_
2	étendue	étendue	O	_
3	d’	d’	O	_
4	eau	eau	O	_
5	la	le	O	_
6	plus	plus	O	_
7	proche	proche	O	_
8	est	être	O	_
9	un	un	O	_
10	bassin	bassin	O	_
11	d’	d’	O	_
12	épuration	épuration	O	_
13	située	situer	O	_
14	à	à	O	_
15	200	200	O	_
16	m	m	O	_
17	au	au	O	_
18	Sud-Est	sud-est	O	_
19	du	de	O	_
20	site	site	O	_
21	.	.	O	_


#Le cours d’eau le plus proche est la rivière de l’Aix (réputée pour ces activités de pêche), située à 350 m au Sud-Est du site qui s’écoule vers l’Est en direction de la Loire.
1	Le	le	O	_
2	cours	cours	O	_
3	d’	d’	O	_
4	eau	eau	O	_
5	le	le	O	_
6	plus	plus	O	_
7	proche	proche	O	_
8	est	être	O	_
9	la	le	O	_
10	rivière	rivière	O	_
11	de	de	O	_
12	l’	l’	O	_
13	Aix	Aix	O	_
14	(	(	O	_
15	réputée	réputer	O	_
16	pour	pour	O	_
17	ces	ce	O	_
18	activités	activité	O	_
19	de	de	O	_
20	pêche	pêche	O	_
21	)	)	O	_
22	,	,	O	_
23	située	situer	O	_
24	à	à	O	_
25	350	350	O	_
26	m	m	O	_
27	au	au	O	_
28	Sud-Est	sud-est	O	_
29	du	de	O	_
30	site	site	O	_
31	qui	qui	O	_
32	s’	s’	O	_
33	écoule	écoule	O	_
34	vers	vers	O	_
35	l’	l’	O	_
36	Est	est	O	_
37	en	en	O	_
38	direction	direction	O	_
39	de	de	O	_
40	la	le	O	_
41	Loire	Loire	O	_
42	.	.	O	_


#Le site est implanté dans une zone de marais, avec la présence de nombreuses rigoles et marres.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	implanté	implanter	O	_
5	dans	dans	O	_
6	une	un	O	_
7	zone	zone	O	_
8	de	de	O	_
9	marais	marais	O	_
10	,	,	O	_
11	avec	avec	O	_
12	la	le	O	_
13	présence	présence	O	_
14	de	de	O	_
15	nombreuses	nombreux	O	_
16	rigoles	rigole	O	_
17	et	et	O	_
18	marres	marre	O	_
19	.	.	O	_


#Le cours d’eau de plus grande taille le plus proche est le ruisseau « Blutin » situé à environ 3,5 km au Nord du site.
1	Le	le	O	_
2	cours	cours	O	_
3	d’	d’	O	_
4	eau	eau	O	_
5	de	de	O	_
6	plus	plus	O	_
7	grande	grand	O	_
8	taille	taille	O	_
9	le	le	O	_
10	plus	plus	O	_
11	proche	proche	O	_
12	est	être	O	_
13	le	le	O	_
14	ruisseau	ruisseau	O	_
15	«	«	O	_
16	 	 	O	_
17	Blutin	Blutin	O	_
18	 	 	O	_
19	»	»	O	_
20	situé	situer	O	_
21	à	à	O	_
22	environ	environ	O	_
23	3,5	3,5	O	_
24	km	kilomètre	O	_
25	au	au	O	_
26	Nord	nord	O	_
27	du	de	O	_
28	site	site	O	_
29	.	.	O	_


#Contexte hydrogéologique :
1	Contexte	contexte	O	_
2	hydrogéologique	hydrogéologique	O	_
3	 	 	O	_
4	:	:	O	_


#Le site est situé dans des terrains alluviaux qui renferment une nappe superficielle dont la profondeur est estimée à une profondeur inférieure à 5 m par rapport au niveau du sol et est retenue par les niveaux argileux sous-jacents.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	situé	situer	O	_
5	dans	dans	O	_
6	des	un	O	_
7	terrains	terrain	O	_
8	alluviaux	alluvial	O	_
9	qui	qui	O	_
10	renferment	renfermer	O	_
11	une	un	O	_
12	nappe	nappe	O	_
13	superficielle	superficiel	O	_
14	dont	dont	O	_
15	la	le	O	_
16	profondeur	profondeur	O	_
17	est	être	O	_
18	estimée	estimer	O	_
19	à	à	O	_
20	une	un	O	_
21	profondeur	profondeur	O	_
22	inférieure	inférieur	O	_
23	à	à	O	_
24	5	5	O	_
25	m	m	O	_
26	par	par	O	_
27	rapport	rapport	O	_
28	au	au	O	_
29	niveau	niveau	O	_
30	du	de	O	_
31	sol	sol	O	_
32	et	et	O	_
33	est	être	O	_
34	retenue	retenir	O	_
35	par	par	O	_
36	les	le	O	_
37	niveaux	niveau	O	_
38	argileux	argileux	O	_
39	sous-jacents	sous-jacent	O	_
40	.	.	O	_


#Le sens d’écoulement supposé de la nappe superficielle est anticipé vers le Sud-Est.
1	Le	le	O	_
2	sens	sens	O	_
3	d’	d’	O	_
4	écoulement	écoulement	O	_
5	supposé	supposer	O	_
6	de	de	O	_
7	la	le	O	_
8	nappe	nappe	O	_
9	superficielle	superficiel	O	_
10	est	être	O	_
11	anticipé	anticiper	O	_
12	vers	vers	O	_
13	le	le	O	_
14	Sud-Est	Sud-Est	O	_
15	.	.	O	_


#La vulnérabilité de la nappe alluviale peut être considérée comme élevée en raison de sa faible profondeur et de l’absence de couche imperméable protectrice.
1	La	le	O	_
2	vulnérabilité	vulnérabilité	O	_
3	de	de	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	alluviale	alluvial	O	_
7	peut	pouvoir	O	_
8	être	être	O	_
9	considérée	considérer	O	_
10	comme	comme	O	_
11	élevée	élevé	O	_
12	en	en	O	_
13	raison	raison	O	_
14	de	de	O	_
15	sa	son	O	_
16	faible	faible	O	_
17	profondeur	profondeur	O	_
18	et	et	O	_
19	de	de	O	_
20	l’	l’	O	_
21	absence	absence	O	_
22	de	de	O	_
23	couche	couche	O	_
24	imperméable	imperméable	O	_
25	protectrice	protecteur	O	_
26	.	.	O	_


#Sa sensibilité hydrogéologique peut être considérée comme forte étant donné la présence de nombreux points de captage dans un rayon de 2 km autour du site, à usages vraisemblablement individuels ou agricoles, notamment en aval hydraulique du site.
1	Sa	son	O	_
2	sensibilité	sensibilité	O	_
3	hydrogéologique	hydrogéologique	O	_
4	peut	pouvoir	O	_
5	être	être	O	_
6	considérée	considérer	O	_
7	comme	comme	O	_
8	forte	fort	O	_
9	étant	être	O	_
10	donné	donner	O	_
11	la	le	O	_
12	présence	présence	O	_
13	de	de	O	_
14	nombreux	nombreux	O	_
15	points	point	O	_
16	de	de	O	_
17	captage	captage	O	_
18	dans	dans	O	_
19	un	un	O	_
20	rayon	rayon	O	_
21	de	de	O	_
22	2	2	O	_
23	km	kilomètre	O	_
24	autour	autour	O	_
25	du	de	O	_
26	site	site	O	_
27	,	,	O	_
28	à	à	O	_
29	usages	usage	O	_
30	vraisemblablement	vraisemblablement	O	_
31	individuels	individuel	O	_
32	ou	ou	O	_
33	agricoles	agricole	O	_
34	,	,	O	_
35	notamment	notamment	O	_
36	en	en	O	_
37	aval	aval	O	_
38	hydraulique	hydraulique	O	_
39	du	de	O	_
40	site	site	O	_
41	.	.	O	_


#Dans le cadre de l’acquisition de PANHARD GENERAL DEFENSE, le groupe RENAULT TRUCKS DEFENSE a fait réaliser en mars 2012 par la société URS des investigations des sols par carottage ainsi que l’analyse de la qualité des eaux sur le site de Saint Germain Laval.
1	Dans	dans	O	_
2	le	le	O	_
3	cadre	cadre	O	_
4	de	de	O	_
5	l’	l’	O	_
6	acquisition	acquisition	O	_
7	de	de	O	_
8	PANHARD	PANHARD	BI	_
9	GENERAL	GENERAL	EI	_
10	DEFENSE	DEFENSE	EI	_
11	,	,	O	_
12	le	le	BI	_
13	groupe	groupe	II	_
14	RENAULT	RENAULT	II	_
15	TRUCKS	TRUCKS	EI	_
16	DEFENSE	DEFENSE	EI	_
17	a	avoir	O	_
18	fait	faire	O	_
19	réaliser	réaliser	O	_
20	en	en	O	_
21	mars	mars	O	_
22	2012	2012	O	_
23	par	par	O	_
24	la	le	BI	_
25	société	société	II	_
26	URS	URS	EI	_
27	des	un	O	_
28	investigations	investigation	O	_
29	des	de	O	_
30	sols	sol	O	_
31	par	par	O	_
32	carottage	carottage	O	_
33	ainsi	ainsi	O	_
34	que	que	O	_
35	l’	l’	O	_
36	analyse	analyse	O	_
37	de	de	O	_
38	la	le	O	_
39	qualité	qualité	O	_
40	des	de	O	_
41	eaux	eau	O	_
42	sur	sur	O	_
43	le	le	O	_
44	site	site	O	_
45	de	de	O	_
46	Saint	Saint	O	_
47	Germain	Germain	O	_
48	Laval	Laval	O	_
49	.	.	O	_


#L’analyse par le laboratoire EUROFINS de 28 échantillons de sol et de 8 échantillons d’eau souterraine en ce qui concerne la recherche des HCT, HAP, COHV, BTEX et métaux lourds a mis en évidence une pollution significative des sols et des eaux souterraines à proximité immédiate d’une cuve enterrée de fioul à l’angle du bâtiment « magasin », Est Sud-Est du site.
1	L’	l’	O	_
2	analyse	analyse	O	_
3	par	par	O	_
4	le	le	O	_
5	laboratoire	laboratoire	BI	_
6	EUROFINS	EUROFINS	EI	_
7	de	de	O	_
8	28	28	O	_
9	échantillons	échantillon	O	_
10	de	de	O	_
11	sol	sol	O	_
12	et	et	O	_
13	de	de	O	_
14	8	8	O	_
15	échantillons	échantillon	O	_
16	d’	d’	O	_
17	eau	eau	O	_
18	souterraine	souterrain	O	_
19	en	en	O	_
20	ce	ce	O	_
21	qui	qui	O	_
22	concerne	concerne	O	_
23	la	le	O	_
24	recherche	recherche	O	_
25	des	de	O	_
26	HCT	hct	BS	_
27	,	,	O	_
28	HAP	hap	BS	_
29	,	,	O	_
30	COHV	cohv	BS	_
31	,	,	O	_
32	BTEX	BTEX	BS	_
33	et	et	O	_
34	métaux	métal	BS	_
35	lourds	lourd	BS	_
36	a	avoir	O	_
37	mis	mettre	O	_
38	en	en	O	_
39	évidence	évidence	O	_
40	une	un	O	_
41	pollution	pollution	O	_
42	significative	significatif	O	_
43	des	de	O	_
44	sols	sol	O	_
45	et	et	O	_
46	des	de	O	_
47	eaux	eau	O	_
48	souterraines	souterrain	O	_
49	à	à	O	_
50	proximité	proximité	O	_
51	immédiate	immédiat	O	_
52	d’	d’	O	_
53	une	un	BD	_
54	cuve	cuve	ED	_
55	enterrée	enterrer	ED	_
56	de	de	O	_
57	fioul	fioul	BU	_
58	à	à	O	_
59	l’	l’	O	_
60	angle	angle	O	_
61	du	de	O	_
62	bâtiment	bâtiment	O	_
63	«	«	O	_
64	 	 	O	_
65	magasin	magasin	O	_
66	 	 	O	_
67	»	»	O	_
68	,	,	O	_
69	Est	est	O	_
70	Sud-Est	Sud-Est	O	_
71	du	de	O	_
72	site	site	O	_
73	.	.	O	_


#L’analyse du produit de cette cuve a permis d’indiquer qu’elle contient de l’eau contaminée présentant une phase flottante.
1	L’	l’	O	_
2	analyse	analyse	O	_
3	du	de	O	_
4	produit	produit	O	_
5	de	de	O	_
6	cette	ce	O	_
7	cuve	cuve	O	_
8	a	avoir	O	_
9	permis	permettre	O	_
10	d’	d’	O	_
11	indiquer	indiquer	O	_
12	qu’	qu’	O	_
13	elle	lui	O	_
14	contient	contenir	O	_
15	de	de	O	_
16	l’	l’	O	_
17	eau	eau	O	_
18	contaminée	contaminer	O	_
19	présentant	présenter	O	_
20	une	un	O	_
21	phase	phase	O	_
22	flottante	flottant	O	_
23	.	.	O	_


#Dans ce contexte, la société PANHARD GENERAL DEFENSE a demandé en mai 2012 à la société ORGANCE d’intervenir afin de déterminer l’ampleur de la pollution au droit de cette zone et d’étudier la sensibilité globale de l’environnement du site afin d’examiner les principales mesures pour remettre en état le site.
1	Dans	dans	O	_
2	ce	ce	O	_
3	contexte	contexte	O	_
4	,	,	O	_
5	la	le	BI	_
6	société	société	II	_
7	PANHARD	PANHARD	EI	_
8	GENERAL	GENERAL	EI	_
9	DEFENSE	DEFENSE	EI	_
10	a	avoir	O	_
11	demandé	demander	O	_
12	en	en	O	_
13	mai	mai	O	_
14	2012	2012	O	_
15	à	à	O	_
16	la	le	BI	_
17	société	société	II	_
18	ORGANCE	ORGANCE	EI	_
19	d’	d’	O	_
20	intervenir	intervenir	O	_
21	afin	afin	O	_
22	de	de	O	_
23	déterminer	déterminer	O	_
24	l’	l’	O	_
25	ampleur	ampleur	O	_
26	de	de	O	_
27	la	le	O	_
28	pollution	pollution	O	_
29	au	au	O	_
30	droit	droit	O	_
31	de	de	O	_
32	cette	ce	O	_
33	zone	zone	O	_
34	et	et	O	_
35	d’	d’	O	_
36	étudier	étudier	O	_
37	la	le	O	_
38	sensibilité	sensibilité	O	_
39	globale	global	O	_
40	de	de	O	_
41	l’	l’	O	_
42	environnement	environnement	O	_
43	du	de	O	_
44	site	site	O	_
45	afin	afin	O	_
